"Volume 21,Issue 1",Discussion of “The Circumstances and Legal Consequences of Non-GAAP Reporting: Evidence from Restatements”,Version of Record online: 15 JAN 2010 | DOI: 10.1111/j.1911-3846.2004.tb00274.x,,JAMES M. WAHLEN,,,,,,,Contemporary Accounting Research
"Volume 21,Issue 1",Coordinating Effort under Team-Based and Individual Incentives: An Experimental Analysis,Version of Record online: 15 JAN 2010 | DOI: 10.1506/69Q1-BGLG-MA91-YALF,,FREDERICK W. RANKIN,,,,,,,Contemporary Accounting Research
"Volume 21,Issue 1","Publishing in the Majors: A Comparison of Accounting, Finance, Management, and Marketing",Version of Record online: 15 JAN 2010 | DOI: 10.1506/RCKM-13FM-GK0E-3W50,,EDWARD P. SWANSON,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Retraction/Rétractation,,,Version of Record online: 1 DEC 2014 | DOI: 10.1111/1911-3846.12109,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Abstracts/Résumés,,,Version of Record online: 1 DEC 2014 | DOI: 10.1111/1911-3846.12110,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Being a Successful Professional: An Exploration of Who Makes Partner in the Big 4,Version of Record online: 24 JUN 2014 | DOI: 10.1111/1911-3846.12059,,Chris Carter and Crawford Spence,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Discretionary Disclosure and Efficiency of Entrepreneurial Investment,Version of Record online: 25 AUG 2014 | DOI: 10.1111/1911-3846.12065,,John S. Hughes and Suil Pae,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Forward-Looking Voluntary Disclosure in Proxy Contests,Version of Record online: 9 JUN 2014 | DOI: 10.1111/1911-3846.12057,,"Stephen P. Baginski, Sarah B. Clinton and Sean T. Mcguire",,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Financial Reporting Quality and Labor Investment Efficiency,Version of Record online: 2 JUN 2014 | DOI: 10.1111/1911-3846.12053,,"Boochun Jung, Woo-Jong Lee and David P. Weber",,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",CEO After-Tax Compensation Incentives and Corporate Tax Avoidance,Version of Record online: 19 JUN 2014 | DOI: 10.1111/1911-3846.12058,,Fabio B. Gaertner,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",The Reputational Costs of Tax Avoidance,Version of Record online: 9 JUN 2014 | DOI: 10.1111/1911-3846.12055,,"John Gallemore, Edward L. Maydew and Jacob R. Thornock",,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",We Don't Replicate Accounting Research—Or Do We?,Version of Record online: 28 OCT 2014 | DOI: 10.1111/1911-3846.12102,,Steven E. Salterio,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Analysts' Cash Flow Forecasts and the Decline of the Accruals Anomaly,Version of Record online: 9 JUN 2014 | DOI: 10.1111/1911-3846.12056,,Partha S. Mohanram,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Discussion of “Analysts’ Cash Flow Forecasts and the Decline of the Accruals Anomaly” and “Analysts’ Cash Flow Forecasts and Accrual Mispricing”,Version of Record online: 1 OCT 2014 | DOI: 10.1111/1911-3846.12081,,Frank Ecker and Katherine Schipper,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Analysts' Cash Flow Forecasts and Accrual Mispricing,Version of Record online: 18 JUL 2014 | DOI: 10.1111/1911-3846.12060,,Suresh Radhakrishnan and Shu-Ling Wu,,,,,,,Contemporary Accounting Research
"Volume 31,Issue 4",Debt Financing and Accounting Conservatism in Private Firms,Version of Record online: 17 JUL 2014 | DOI: 10.1111/1911-3846.12064,,"In-Mu Haw, Jay Junghun Lee and Woo-Jong Lee",,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",Accounting for Flexibility and Efficiency: A Field Study of Management Control Systems in a Restaurant Chain,Version of Record online: 15 JAN 2010 | DOI: 10.1506/VJR6-RP75-7GUX-XH0X,,THOMAS AHRENS and CHRISTOPHER S. CHAPMAN,,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",Reconciling Financial Information at Varied Levels of Aggregation,Version of Record online: 15 JAN 2010 | DOI: 10.1506/A0H4-7XMD-DL60-37C5,,"ANIL ARYA, JOHN C. FELLINGHAM, BRIAN MITTENDORF and DOUGLAS A. SCHROEDER",,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",The Effectiveness of Alternative Risk Assessment and Program Planning Tools in a Fraud Setting,Version of Record online: 15 JAN 2010 | DOI: 10.1506/L20L-7FUM-FPCB-7BE2,,STEPHEN K. ASARE and ARNOLD M. WRIGHT,,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",Testing the “Inverted-U” Phenomenon in Moral Development on Recently Promoted Senior Managers and Partners,Version of Record online: 15 JAN 2010 | DOI: 10.1506/L5PE-4JXY-8GTB-CEQN,,RICHARD A. BERNARDI and DONALD F. ARNOLD SR.,,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",The Impact of Mandated Disclosure on Performance-Based CEO Compensation,Version of Record online: 15 JAN 2010 | DOI: 10.1506/BPCX-D3FC-Y8VY-M541,,"JANE A. CRAIGHEAD, MICHEL L. MAGNAN and LINDA THORNE",,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",Recognition and Disclosure Reliability: Evidence from SFAS No. 106,Version of Record online: 15 JAN 2010 | DOI: 10.1506/T0VC-Q15Y-W5QV-4UKQ,,"PAQUITA Y. DAVIS-FRIDAY, CHAO-SHIN LIU and H. FRED MITTELSTAEDT",,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",Last-Chance Earnings Management: Using the Tax Expense to Meet Analysts' Forecasts,Version of Record online: 15 JAN 2010 | DOI: 10.1506/TFVV-UYT1-NNYT-1YFH,,"DAN S. DHALIWAL, CRISTI A. GLEASON and LILLIAN F. MILLS",,,,,,,Contemporary Accounting Research
"Volume 21,Issue 2",How Are Earnings Managed? An Examination of Specific Accruals,Version of Record online: 15 JAN 2010 | DOI: 10.1506/G4YR-43K8-LGG2-F0XK,,CAROL A. MARQUARDT and CHRISTINE I. WIEDMAN,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",When Do Analysts Adjust for Biases in Management Guidance? Effects of Guidance Track Record and Analysts' Incentives,Version of Record online: 31 JAN 2015 | DOI: 10.1111/1911-3846.12120,,"H.-T. Tan, R. Libby and J. E. Hunton",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Abstracts/Résumés,,,Version of Record online: 12 MAR 2015 | DOI: 10.1111/1911-3846.12126,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",The Ties that Bind: The Decision to Co-Offend in Fraud,Version of Record online: 26 JUN 2014 | DOI: 10.1111/1911-3846.12063,,Clinton Free and Pamela R. Murphy,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Cumulative Prospect Theory and Managerial Incentives for Fraudulent Financial Reporting,Version of Record online: 16 SEP 2014 | DOI: 10.1111/1911-3846.12074,,Michael K. Fung,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Analyst Report Readability,Version of Record online: 28 JUL 2014 | DOI: 10.1111/1911-3846.12062,,"Gus De Franco, Ole-Kristian Hope, Dushyantkumar Vyas and Yibin Zhou",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Trading Behavior Prior to Public Release of Analyst Reports: Evidence from Korea,Version of Record online: 21 JAN 2015 | DOI: 10.1111/1911-3846.12090,,"Bobae Choi, Kooyul Jung and Doowon Lee",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Managers' Discretionary Adjustments: The Influence of Uncontrollable Events and Compensation Interdependence,Version of Record online: 1 OCT 2014 | DOI: 10.1111/1911-3846.12070,,"Jasmijn C. Bol, Gary Hecht and Steven D. Smith",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Discussion of “Managers' Discretionary Adjustments: The Influence of Uncontrollable Events and Compensation Interdependence”,Version of Record online: 7 NOV 2014 | DOI: 10.1111/1911-3846.12100,,Marcel van Rinsum,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",The Influence of Ownership and Compensation Practices on Charitable Activities,Version of Record online: 8 AUG 2014 | DOI: 10.1111/1911-3846.12066,,"Leslie G. Eldenburg, Fabio B. Gaertner and Theodore H. Goodman",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",The Effect of Using a Lattice Model to Estimate Reported Option Values,Version of Record online: 25 AUG 2014 | DOI: 10.1111/1911-3846.12067,,"Brian Bratten, Ross Jennings and Casey M. Schwab",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Financial Accounting Effects of Tax Aggressiveness: Contracting and Measurement,Version of Record online: 29 SEP 2014 | DOI: 10.1111/1911-3846.12068,,"Anja de Waegenaere, Richard Sansing and Jacco L. Wielhouwer",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1","The Fair Value of Cash Flow Hedges, Future Profitability, and Stock Returns",Version of Record online: 29 SEP 2014 | DOI: 10.1111/1911-3846.12069,,John L. Campbell,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Legal Regime and Financial Reporting Quality,Version of Record online: 25 AUG 2014 | DOI: 10.1111/1911-3846.12071,,"Andrei Filip, Réal Labelle and Stéphane Rousseau",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Benefits and Costs of Auditor's Assurance: Evidence from the Review of Quarterly Financial Statements,Version of Record online: 23 OCT 2014 | DOI: 10.1111/1911-3846.12091,,Jean Bédard and Lucie Courteau,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1","The Effects of Accounting Standard Precision, Auditor Task Expertise, and Judgment Frameworks on Audit Firm Litigation Exposure",Version of Record online: 21 OCT 2014 | DOI: 10.1111/1911-3846.12092,,"Jonathan H. Grenier, Bradley Pomeroy and Matthew T. Stern",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Asleep at the Wheel (Again)? Bank Audits During the Lead-Up to the Financial Crisis,Version of Record online: 13 OCT 2014 | DOI: 10.1111/1911-3846.12101,,"Rajib Doogar, Stephen P. Rowe and Padmakumar Sivadasan",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1",Hedge Fund Intervention and Accounting Conservatism,Version of Record online: 2 SEP 2014 | DOI: 10.1111/1911-3846.12076,,"C.S. Agnes Cheng, Henry He Huang and Yinghua Li",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 1", Ad Hoc Reviewers 2014/,,,Version of Record online: 12 MAR 2015 | DOI: 10.1111/1911-3846.12131,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Abstracts/Résumés,,,Version of Record online: 18 JUN 2015 | DOI: 10.1111/1911-3846.12143,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2","Information, Illiquidity, and Cost of Capital",Version of Record online: 29 SEP 2014 | DOI: 10.1111/1911-3846.12078,,Richard A. Lambert and Robert E. Verrecchia,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2","Agency Conflicts, Dividend Payout, and the Direct Benefits of Conservative Financial Reporting to Equity-Holders",Version of Record online: 6 OCT 2014 | DOI: 10.1111/1911-3846.12085,,Henock Louis and Oktay Urcan,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Accounting Conservatism and the Efficient Provision of Capital to Privately Informed Firms,Version of Record online: 7 NOV 2014 | DOI: 10.1111/1911-3846.12099,,Michael J. Smith,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Does Coordinated Presentation Help Credit Analysts Identify Firm Characteristics?,Version of Record online: 12 SEP 2014 | DOI: 10.1111/1911-3846.12073,,"Robert Bloomfield, Frank Hodge, Patrick Hopkins and Kristina Rennekamp",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Discussion of “Does Coordinated Presentation Help Credit Analysts Identify Firm Characteristics?”,Version of Record online: 19 MAR 2015 | DOI: 10.1111/1911-3846.12124,,W. Brooke Elliott,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",The Impact of Changes in Regulation on Cost Behavior,Version of Record online: 29 SEP 2014 | DOI: 10.1111/1911-3846.12082,,"Martin Holzhacker, Ranjani Krishnan and Matthias D. Mahlendorf",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Health-Care Costs: Discussion of “The Impact of Changes in Regulation on Cost Behavior”,Version of Record online: 27 JAN 2015 | DOI: 10.1111/1911-3846.12114,,Eva Labro,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Management Influence on Auditor Selection and Subsequent Impairments of Auditor Independence during the post-SOX Period,Version of Record online: 13 OCT 2014 | DOI: 10.1111/1911-3846.12079,,"Dan S. Dhaliwal, Phillip T. Lamoreaux, Clive S. Lennox and Landon M. Mauler",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",CEO Equity Incentives and Audit Fees,Version of Record online: 5 NOV 2014 | DOI: 10.1111/1911-3846.12096,,"Yongtae Kim, Haidan Li and Siqi Li",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Employee Ownership and Firm Disclosure,Version of Record online: 13 OCT 2014 | DOI: 10.1111/1911-3846.12084,,"Francesco Bova, Yiwei Dou and Ole-Kristian Hope",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",The Influence of a Firm's Business Strategy on its Tax Aggressiveness,Version of Record online: 16 OCT 2014 | DOI: 10.1111/1911-3846.12087,,"Danielle Higgins, Thomas C. Omer and John D. Phillips",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Determinants and Consequences of Tax Service Provider Choice in the Not-for-Profit Sector,Version of Record online: 29 SEP 2014 | DOI: 10.1111/1911-3846.12080,,"Stevanie S. Neuman, Thomas C. Omer and Anne M. Thompson",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Do Property Taxes Affect Real Operating Decisions and Market Prices for Crude Oil?,Version of Record online: 9 OCT 2014 | DOI: 10.1111/1911-3846.12086,,"Kristian D. Allee, Daniel P. Lynch, Kathy R. Petroni and Joseph H. Schroeder",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",Rethinking Decision Usefulness,Version of Record online: 1 OCT 2014 | DOI: 10.1111/1911-3846.12083,,Paul F. Williams and Sue P. Ravenscroft,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 2",The Impact of IAS No. 27 on the Market's Ability to Anticipate Future Earnings,Version of Record online: 13 OCT 2014 | DOI: 10.1111/1911-3846.12088,,Audrey Wen-Hsin Hsu and Hamid Pourjalali,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Determinants of the Time Series of Earnings and Implications for Earnings Quality,Version of Record online: 15 JAN 2010 | DOI: 10.1506/6D5C-H0VY-FDWL-1URF,,REGINA M. ANCTIL and SANDRA CHAMBERLAIN,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",CEO Compensation and Stakeholders' Claims,Version of Record online: 15 JAN 2010 | DOI: 10.1506/8DLT-1RHN-WGBB-CHTM,,ALKA ARORA and PERVAIZ ALAM,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Who Cares about Auditor Reputation?,Version of Record online: 15 JAN 2010 | DOI: 10.1506/C27U-23K8-E1VL-20R0,,JAN BARTON,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Shareholder Income Taxes and the Relation between Earnings and Returns,Version of Record online: 15 JAN 2010 | DOI: 10.1506/9QEL-CKDY-MJ40-0QDQ,,"DAN S. DHALIWAL, MERLE M. ERICKSON and OLIVER ZHEN LI",,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Earnings Management to Minimize Superfund Clean-up and Transaction Costs,Version of Record online: 15 JAN 2010 | DOI: 10.1506/CXBY-2NXT-DVWC-2TJR,,DEREK JOHNSTON and STEVE ROCK,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Quantification and Persuasion in Managerial Judgement,Version of Record online: 15 JAN 2010 | DOI: 10.1506/568U-W2FH-9YQM-QG30,,"KATHRYN KADOUS, LISA KOONCE and KRISTY L. TOWRY",,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",Discussion of “Quantification and Persuasion in Managerial Judgement”,Version of Record online: 15 JAN 2010 | DOI: 10.1111/j.1911-3846.2005.tb00300.x,,ARNOLD M. WRIGHT,,,,,,,Contemporary Accounting Research
"Volume 22,Issue 3",The Link between Earnings Conservatism and the Price-to-Book Ratio,Version of Record online: 15 JAN 2010 | DOI: 10.1506/9FDN-N6ED-LJE9-A1HL,,"JINHAN PAE, DANIEL B. THORNTON and MICHAEL WELKER",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Abstracts/Résumés,,,Version of Record online: 18 AUG 2015 | DOI: 10.1111/1911-3846.12173,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Audits of Complex Estimates as Verification of Management Numbers: How Institutional Pressures Shape Practice,Version of Record online: 14 NOV 2014 | DOI: 10.1111/1911-3846.12104,,"Emily E. Griffith, Jacqueline S. Hammersley and Kathryn Kadous",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Learning the “Craft” of Auditing: A Dynamic View of Auditors' On-the-Job Learning,Version of Record online: 6 DEC 2014 | DOI: 10.1111/1911-3846.12107,,"Kimberly D. Westermann, Jean C. Bedard and Christine E. Earley",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Ex Ante Severance Agreements and Earnings Management,Version of Record online: 10 NOV 2014 | DOI: 10.1111/1911-3846.12103,,Kareen E. Brown,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Making Sense of One Dollar CEO Salaries,Version of Record online: 23 APR 2015 | DOI: 10.1111/1911-3846.12136,,"Sophia J. W. Hamm, Michael J. Jung and Clare Wang",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Investor Reaction to the Ambiguity and Mix of Positive and Negative Argumentation in Favorable Analyst Reports,Version of Record online: 7 FEB 2015 | DOI: 10.1111/1911-3846.12108,,Jennifer Winchel,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",The Effect of Measurement Subjectivity Classifications on Analysts' Use of Persistence Classifications When Forecasting Earnings Items,Version of Record online: 27 JAN 2015 | DOI: 10.1111/1911-3846.12116,,"Max Hewitt, Ann Tarca and Teri Lombardi Yohn",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3","Customer Franchise—A Hidden, Yet Crucial, Asset",Version of Record online: 12 NOV 2014 | DOI: 10.1111/1911-3846.12095,,"Massimiliano Bonacchi, Kalin Kolev and Baruch Lev",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3","Discussion of “Customer Franchise—A Hidden, Yet Crucial, Asset”",Version of Record online: 13 APR 2015 | DOI: 10.1111/1911-3846.12132,,John R. M. Hand,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",The Mispricing of Cash Flows and Accruals at Different Life-Cycle Stages,Version of Record online: 25 MAR 2015 | DOI: 10.1111/1911-3846.12117,,Paul Hribar and Nir Yehuda,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Equity-Based Compensation of Outside Directors and Corporate Disclosure Quality,Version of Record online: 22 JAN 2015 | DOI: 10.1111/1911-3846.12115,,Partha Sengupta and Suning Zhang,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Performance Commitments of Controlling Shareholders and Earnings Management,Version of Record online: 26 MAR 2015 | DOI: 10.1111/1911-3846.12111,,"Qingchuan Hou, Qinglu Jin, Rong Yang, Hongqi Yuan and Guochang Zhang",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",The Determinants and Consequences of Information Acquisition via EDGAR,Version of Record online: 11 MAR 2015 | DOI: 10.1111/1911-3846.12119,,"Michael S. Drake, Darren T. Roulstone and Jacob R. Thornock",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Points to Consider When Self-Assessing Your Empirical Accounting Research,Version of Record online: 11 MAY 2015 | DOI: 10.1111/1911-3846.12133,,"John Harry Evans III, Mei Feng, Vicky B. Hoffman, Donald V. Moser and Wim A. van der Stede",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3","Accounting Variables, Deception, and a Bag of Words: Assessing the Tools of Fraud Detection",Version of Record online: 9 OCT 2014 | DOI: 10.1111/1911-3846.12089,,Lynnette Purda and David Skillicorn,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Discretionary Disclosures to Risk-Averse Traders: A Research Note,Version of Record online: 4 APR 2015 | DOI: 10.1111/1911-3846.12125,,Bjorn N. Jorgensen and Michael T. Kirschenheiter,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Exploring How the Balanced Scorecard Engages and Unfolds: Articulating the Visual Power of Accounting Inscriptions,Version of Record online: 14 NOV 2014 | DOI: 10.1111/1911-3846.12105,,Cristiano Busco and Paolo Quattrone,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Auditing and the Purification of Blame,Version of Record online: 6 DEC 2014 | DOI: 10.1111/1911-3846.12106,,Peter Skærbæk and Mark Christensen,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 3",Gender Differences in Financial Reporting Decision Making: Evidence from Accounting Conservatism,Version of Record online: 5 NOV 2014 | DOI: 10.1111/1911-3846.12098,,"Bill Francis, Iftekhar Hasan, Jong Chool Park and Qiang Wu",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Retraction/Rétractation,,,Version of Record online: 9 DEC 2015 | DOI: 10.1111/1911-3846.12220,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Abstracts/Résumés,,,Version of Record online: 9 DEC 2015 | DOI: 10.1111/1911-3846.12221,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4","Incentive Contracts, Market Risk, and Cost of Capital",Version of Record online: 23 APR 2015 | DOI: 10.1111/1911-3846.12130,,Jeremy Bertomeu,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4","Mandatory Disclosure, Generation of Decision-Relevant Information, and Market Entry",Version of Record online: 11 MAY 2015 | DOI: 10.1111/1911-3846.12142,,Georg T. Schneider and Andreas Scholze,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Outside Blockholders' Monitoring of Management and Debt Financing,Version of Record online: 25 JUN 2015 | DOI: 10.1111/1911-3846.12138,,Scott Liao,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Outside Blockholders' Monitoring of Management and Debt Financing: An Alternative Perspective,Version of Record online: 22 AUG 2015 | DOI: 10.1111/1911-3846.12167,,Valeri V. Nikolaev,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",External Corporate Governance and Misreporting,Version of Record online: 17 JUN 2015 | DOI: 10.1111/1911-3846.12137,,"William R. Baber, Sok-Hyon Kang, Lihong Liang and Zinan Zhu",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Does the Identity of Engagement Partners Matter? An Analysis of Audit Partner Reporting Decisions,Version of Record online: 21 JAN 2015 | DOI: 10.1111/1911-3846.12113,,"W. Robert Knechel, Ann Vanstraelen and Mikko Zerni",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Discussion of “Does the Identity of Engagement Partner Matter? An Analysis of Audit Partner Reporting Decisions”,Version of Record online: 29 AUG 2015 | DOI: 10.1111/1911-3846.12166,,William R. Kinney Jr.,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Effect of Concession-Timing Strategies in Auditor–Client Negotiations: It Matters Who Is Using Them,Version of Record online: 28 MAY 2015 | DOI: 10.1111/1911-3846.12139,,"Yan Sun, Hun-Tong Tan and Jixun Zhang",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",The Effect of Deadline Pressure on Pre-Negotiation Positions: A Comparison of Auditors and Client Management,Version of Record online: 11 MAR 2015 | DOI: 10.1111/1911-3846.12121,,"G. Bradley Bennett, Richard C. Hatfield and Chad Stefaniak",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",The Effects of Norms on Investor Reactions to Derivative Use,Version of Record online: 6 FEB 2015 | DOI: 10.1111/1911-3846.12118,,"Lisa Koonce, Jeffrey Miller and Jennifer Winchel",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Discussion of “The Effects of Norms on Investor Reactions to Derivative Use”,Version of Record online: 22 OCT 2015 | DOI: 10.1111/1911-3846.12216,,James M. Wahlen,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Financial Statement Complexity and Meeting Analysts’ Expectations,Version of Record online: 28 MAY 2015 | DOI: 10.1111/1911-3846.12135,,Joshua J. Filzen and Kyle Peterson,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Qualitative Disclosure and Changes in Sell-Side Financial Analysts' Information Environment,Version of Record online: 26 MAR 2015 | DOI: 10.1111/1911-3846.12123,,Zahn Bozanic and Maya Thevenot,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Understanding Cross-Country Differences in Valuation Ratios: A Variance Decomposition Approach,Version of Record online: 2 APR 2015 | DOI: 10.1111/1911-3846.12127,,Timothy K. Chue,,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",The Value of Political Ties Versus Market Credibility: Evidence from Corporate Scandals in China,Version of Record online: 28 MAY 2015 | DOI: 10.1111/1911-3846.12134,,"Mingyi Hung, T. J. Wong and Fang Zhang",,,,,,,Contemporary Accounting Research
"Volume 32,Issue 4",Accounting and Preserving the American Way of Life,Version of Record online: 10 APR 2015 | DOI: 10.1111/1911-3846.12128,,Stephen P. Walker,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Issue Information - TOC,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12184,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Issue Information - Copyright English,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12185,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Issue Information - Copyright French,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12186,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Issue Information - Editorial Policy-English,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12188,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Issue Information - Editorial Policy-French,,,Version of Record online: 14 MAR 2016 | DOI: 10.1111/1911-3846.12189,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",A Comparison of the Tax-Motivated Income Shifting of Multinationals in Territorial and Worldwide Countries,Version of Record online: 23 JUL 2015 | DOI: 10.1111/1911-3846.12148,,Kevin Markle,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Trapped Cash and the Profitability of Foreign Acquisitions,Version of Record online: 28 MAY 2015 | DOI: 10.1111/1911-3846.12140,,"Alexander Edwards, Todd Kravet and Ryan Wilson",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Corporate Political Connections and Tax Aggressiveness,Version of Record online: 1 JUL 2015 | DOI: 10.1111/1911-3846.12150,,Chansog (Francis) Kim and Liandong Zhang,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Discussion of “Corporate Political Connections and Tax Aggressiveness”,Version of Record online: 26 NOV 2015 | DOI: 10.1111/1911-3846.12214,,Mara Faccio,,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",Compensation in the Post-FIN 48 Period: The Case of Contracting on Tax Performance and Uncertainty,Version of Record online: 21 JUL 2015 | DOI: 10.1111/1911-3846.12152,,"Jennifer L. Brown, Katharine D. Drake and Melissa A. Martin",,,,,,,Contemporary Accounting Research
"Volume 33,Issue 1",The Effect of Investor Status on Investors' Susceptibility to Earnings Fixation,Version of Record online: 21 JUL 2015 | DOI: 10.1111/1911-3846.12153,,"Ling L. Harris, Jessen L. Hobson and Kevin E. Jackson",,,,,,,Contemporary Accounting Research
